comunidad,provincia,year,Tipo,numero,Textbox6,Textbox7,numero1
Castilla - La Mancha,Cuenca,2013,Heridos hospitalizados,69,Subtotal Castilla - La Mancha,443,10.086
Castilla - La Mancha,Cuenca,2013,Total víctimas,599,Subtotal Castilla - La Mancha,3.982,126.400
Castilla - La Mancha,Cuenca,2014,Nº de accidentes con víctimas,362,Subtotal Castilla - La Mancha,2.544,91.570
Castilla - La Mancha,Cuenca,2014,Víctimas mortales,17,Subtotal Castilla - La Mancha,107,1.688
Castilla - La Mancha,Cuenca,2014,Heridos hospitalizados,44,Subtotal Castilla - La Mancha,365,9.574
Castilla - La Mancha,Cuenca,2014,Total víctimas,562,Subtotal Castilla - La Mancha,3.828,128.320
Castilla - La Mancha,Cuenca,2015,Nº de accidentes con víctimas,316,Subtotal Castilla - La Mancha,2.628,97.756
Castilla - La Mancha,Cuenca,2015,Víctimas mortales,16,Subtotal Castilla - La Mancha,107,1.689
Castilla - La Mancha,Cuenca,2015,Heridos hospitalizados,57,Subtotal Castilla - La Mancha,377,9.495
Castilla - La Mancha,Cuenca,2015,Total víctimas,488,Subtotal Castilla - La Mancha,3.883,136.144
Castilla - La Mancha,Cuenca,2016,Nº de accidentes con víctimas,294,Subtotal Castilla - La Mancha,2.819,102.362
Castilla - La Mancha,Cuenca,2016,Víctimas mortales,15,Subtotal Castilla - La Mancha,118,1.810
Castilla - La Mancha,Cuenca,2016,Heridos hospitalizados,74,Subtotal Castilla - La Mancha,425,9.755
Castilla - La Mancha,Cuenca,2016,Total víctimas,459,Subtotal Castilla - La Mancha,4.216,142.200
Castilla - La Mancha,Cuenca,2017,Nº de accidentes con víctimas,282,Subtotal Castilla - La Mancha,2.649,102.233
Castilla - La Mancha,Cuenca,2017,Víctimas mortales,18,Subtotal Castilla - La Mancha,129,1.830
Castilla - La Mancha,Cuenca,2017,Heridos hospitalizados,64,Subtotal Castilla - La Mancha,375,9.546
Castilla - La Mancha,Cuenca,2017,Total víctimas,414,Subtotal Castilla - La Mancha,3.912,140.992
Castilla - La Mancha,Cuenca,2018,Nº de accidentes con víctimas,250,Subtotal Castilla - La Mancha,2.494,102.299
Castilla - La Mancha,Cuenca,2018,Víctimas mortales,20,Subtotal Castilla - La Mancha,100,1.806
Castilla - La Mancha,Cuenca,2018,Heridos hospitalizados,65,Subtotal Castilla - La Mancha,339,8.935
Castilla - La Mancha,Cuenca,2018,Total víctimas,392,Subtotal Castilla - La Mancha,3.749,140.415
Castilla - La Mancha,Cuenca,2019,Nº de accidentes con víctimas,271,Subtotal Castilla - La Mancha,2.525,104.080
Castilla - La Mancha,Cuenca,2019,Víctimas mortales,8,Subtotal Castilla - La Mancha,93,1.755
Castilla - La Mancha,Cuenca,2019,Heridos hospitalizados,61,Subtotal Castilla - La Mancha,318,8.613
Castilla - La Mancha,Cuenca,2019,Total víctimas,394,Subtotal Castilla - La Mancha,3.583,141.113
Castilla - La Mancha,Cuenca,2020,Nº de accidentes con víctimas,166,Subtotal Castilla - La Mancha,1.946,72.959
Castilla - La Mancha,Cuenca,2020,Víctimas mortales,18,Subtotal Castilla - La Mancha,96,1.370
Castilla - La Mancha,Cuenca,2020,Heridos hospitalizados,34,Subtotal Castilla - La Mancha,217,6.681
Castilla - La Mancha,Cuenca,2020,Total víctimas,243,Subtotal Castilla - La Mancha,2.607,95.932
Castilla - La Mancha,Cuenca,2021,Nº de accidentes con víctimas,286,Subtotal Castilla - La Mancha,2.399,89.862
Castilla - La Mancha,Cuenca,2021,Víctimas mortales,27,Subtotal Castilla - La Mancha,104,1.533
Castilla - La Mancha,Cuenca,2021,Heridos hospitalizados,55,Subtotal Castilla - La Mancha,311,7.784
Castilla - La Mancha,Cuenca,2021,Total víctimas,443,Subtotal Castilla - La Mancha,3.434,119.695
Castilla - La Mancha,Cuenca,2022,Nº de accidentes con víctimas,288,Subtotal Castilla - La Mancha,2.604,97.916
Castilla - La Mancha,Cuenca,2022,Víctimas mortales,23,Subtotal Castilla - La Mancha,97,1.746
Castilla - La Mancha,Cuenca,2022,Heridos hospitalizados,63,Subtotal Castilla - La Mancha,319,8.502
Castilla - La Mancha,Cuenca,2022,Total víctimas,459,Subtotal Castilla - La Mancha,3.716,129.576
Castilla - La Mancha,Guadalajara,2011,Nº de accidentes con víctimas,295,Subtotal Castilla - La Mancha,2.696,83.027
Castilla - La Mancha,Guadalajara,2011,Víctimas mortales,20,Subtotal Castilla - La Mancha,152,2.060
Castilla - La Mancha,Guadalajara,2011,Heridos hospitalizados,101,Subtotal Castilla - La Mancha,633,11.347
Castilla - La Mancha,Guadalajara,2011,Total víctimas,438,Subtotal Castilla - La Mancha,4.236,117.687
Castilla - La Mancha,Guadalajara,2012,Nº de accidentes con víctimas,297,Subtotal Castilla - La Mancha,2.646,83.115
Castilla - La Mancha,Guadalajara,2012,Víctimas mortales,17,Subtotal Castilla - La Mancha,140,1.903
Castilla - La Mancha,Guadalajara,2012,Heridos hospitalizados,77,Subtotal Castilla - La Mancha,518,10.444
Castilla - La Mancha,Guadalajara,2012,Total víctimas,402,Subtotal Castilla - La Mancha,3.853,117.793
Castilla - La Mancha,Guadalajara,2013,Nº de accidentes con víctimas,281,Subtotal Castilla - La Mancha,2.606,89.519
Castilla - La Mancha,Guadalajara,2013,Víctimas mortales,8,Subtotal Castilla - La Mancha,120,1.680
Castilla - La Mancha,Guadalajara,2013,Heridos hospitalizados,52,Subtotal Castilla - La Mancha,443,10.086
Castilla - La Mancha,Guadalajara,2013,Total víctimas,418,Subtotal Castilla - La Mancha,3.982,126.400
Castilla - La Mancha,Guadalajara,2014,Nº de accidentes con víctimas,222,Subtotal Castilla - La Mancha,2.544,91.570
Castilla - La Mancha,Guadalajara,2014,Víctimas mortales,14,Subtotal Castilla - La Mancha,107,1.688
Castilla - La Mancha,Guadalajara,2014,Heridos hospitalizados,24,Subtotal Castilla - La Mancha,365,9.574
Castilla - La Mancha,Guadalajara,2014,Total víctimas,295,Subtotal Castilla - La Mancha,3.828,128.320
Castilla - La Mancha,Guadalajara,2015,Nº de accidentes con víctimas,218,Subtotal Castilla - La Mancha,2.628,97.756
Castilla - La Mancha,Guadalajara,2015,Víctimas mortales,11,Subtotal Castilla - La Mancha,107,1.689
Castilla - La Mancha,Guadalajara,2015,Heridos hospitalizados,48,Subtotal Castilla - La Mancha,377,9.495
Castilla - La Mancha,Guadalajara,2015,Total víctimas,314,Subtotal Castilla - La Mancha,3.883,136.144
Castilla - La Mancha,Guadalajara,2016,Nº de accidentes con víctimas,254,Subtotal Castilla - La Mancha,2.819,102.362
Castilla - La Mancha,Guadalajara,2016,Víctimas mortales,7,Subtotal Castilla - La Mancha,118,1.810
Castilla - La Mancha,Guadalajara,2016,Heridos hospitalizados,40,Subtotal Castilla - La Mancha,425,9.755
Castilla - La Mancha,Guadalajara,2016,Total víctimas,387,Subtotal Castilla - La Mancha,4.216,142.200
Castilla - La Mancha,Guadalajara,2017,Nº de accidentes con víctimas,257,Subtotal Castilla - La Mancha,2.649,102.233
Castilla - La Mancha,Guadalajara,2017,Víctimas mortales,12,Subtotal Castilla - La Mancha,129,1.830
Castilla - La Mancha,Guadalajara,2017,Heridos hospitalizados,42,Subtotal Castilla - La Mancha,375,9.546
Castilla - La Mancha,Guadalajara,2017,Total víctimas,385,Subtotal Castilla - La Mancha,3.912,140.992
Castilla - La Mancha,Guadalajara,2018,Nº de accidentes con víctimas,327,Subtotal Castilla - La Mancha,2.494,102.299
Castilla - La Mancha,Guadalajara,2018,Víctimas mortales,10,Subtotal Castilla - La Mancha,100,1.806
Castilla - La Mancha,Guadalajara,2018,Heridos hospitalizados,29,Subtotal Castilla - La Mancha,339,8.935
Castilla - La Mancha,Guadalajara,2018,Total víctimas,482,Subtotal Castilla - La Mancha,3.749,140.415
Castilla - La Mancha,Guadalajara,2019,Nº de accidentes con víctimas,312,Subtotal Castilla - La Mancha,2.525,104.080
Castilla - La Mancha,Guadalajara,2019,Víctimas mortales,6,Subtotal Castilla - La Mancha,93,1.755
Castilla - La Mancha,Guadalajara,2019,Heridos hospitalizados,30,Subtotal Castilla - La Mancha,318,8.613
Castilla - La Mancha,Guadalajara,2019,Total víctimas,449,Subtotal Castilla - La Mancha,3.583,141.113
Castilla - La Mancha,Guadalajara,2020,Nº de accidentes con víctimas,277,Subtotal Castilla - La Mancha,1.946,72.959
Castilla - La Mancha,Guadalajara,2020,Víctimas mortales,12,Subtotal Castilla - La Mancha,96,1.370
Castilla - La Mancha,Guadalajara,2020,Heridos hospitalizados,22,Subtotal Castilla - La Mancha,217,6.681
Castilla - La Mancha,Guadalajara,2020,Total víctimas,359,Subtotal Castilla - La Mancha,2.607,95.932
Castilla - La Mancha,Guadalajara,2021,Nº de accidentes con víctimas,315,Subtotal Castilla - La Mancha,2.399,89.862
Castilla - La Mancha,Guadalajara,2021,Víctimas mortales,6,Subtotal Castilla - La Mancha,104,1.533
Castilla - La Mancha,Guadalajara,2021,Heridos hospitalizados,32,Subtotal Castilla - La Mancha,311,7.784
Castilla - La Mancha,Guadalajara,2021,Total víctimas,435,Subtotal Castilla - La Mancha,3.434,119.695
Castilla - La Mancha,Guadalajara,2022,Nº de accidentes con víctimas,372,Subtotal Castilla - La Mancha,2.604,97.916
Castilla - La Mancha,Guadalajara,2022,Víctimas mortales,9,Subtotal Castilla - La Mancha,97,1.746
Castilla - La Mancha,Guadalajara,2022,Heridos hospitalizados,39,Subtotal Castilla - La Mancha,319,8.502
Castilla - La Mancha,Guadalajara,2022,Total víctimas,521,Subtotal Castilla - La Mancha,3.716,129.576
Castilla - La Mancha,Toledo,2011,Nº de accidentes con víctimas,1.026,Subtotal Castilla - La Mancha,2.696,83.027
Castilla - La Mancha,Toledo,2011,Víctimas mortales,47,Subtotal Castilla - La Mancha,152,2.060
Castilla - La Mancha,Toledo,2011,Heridos hospitalizados,171,Subtotal Castilla - La Mancha,633,11.347
Castilla - La Mancha,Toledo,2011,Total víctimas,1.571,Subtotal Castilla - La Mancha,4.236,117.687
Castilla - La Mancha,Toledo,2012,Nº de accidentes con víctimas,1.001,Subtotal Castilla - La Mancha,2.646,83.115
Castilla - La Mancha,Toledo,2012,Víctimas mortales,39,Subtotal Castilla - La Mancha,140,1.903
Castilla - La Mancha,Toledo,2012,Heridos hospitalizados,173,Subtotal Castilla - La Mancha,518,10.444
Castilla - La Mancha,Toledo,2012,Total víctimas,1.485,Subtotal Castilla - La Mancha,3.853,117.793
Castilla - La Mancha,Toledo,2013,Nº de accidentes con víctimas,884,Subtotal Castilla - La Mancha,2.606,89.519
Castilla - La Mancha,Toledo,2013,Víctimas mortales,25,Subtotal Castilla - La Mancha,120,1.680
Castilla - La Mancha,Toledo,2013,Heridos hospitalizados,142,Subtotal Castilla - La Mancha,443,10.086
Castilla - La Mancha,Toledo,2013,Total víctimas,1.348,Subtotal Castilla - La Mancha,3.982,126.400
Castilla - La Mancha,Toledo,2014,Nº de accidentes con víctimas,709,Subtotal Castilla - La Mancha,2.544,91.570
Castilla - La Mancha,Toledo,2014,Víctimas mortales,34,Subtotal Castilla - La Mancha,107,1.688
Castilla - La Mancha,Toledo,2014,Heridos hospitalizados,117,Subtotal Castilla - La Mancha,365,9.574
Castilla - La Mancha,Toledo,2014,Total víctimas,1.130,Subtotal Castilla - La Mancha,3.828,128.320
Castilla - La Mancha,Toledo,2015,Nº de accidentes con víctimas,849,Subtotal Castilla - La Mancha,2.628,97.756
Castilla - La Mancha,Toledo,2015,Víctimas mortales,31,Subtotal Castilla - La Mancha,107,1.689
Castilla - La Mancha,Toledo,2015,Heridos hospitalizados,128,Subtotal Castilla - La Mancha,377,9.495
Castilla - La Mancha,Toledo,2015,Total víctimas,1.292,Subtotal Castilla - La Mancha,3.883,136.144
Castilla - La Mancha,Toledo,2016,Nº de accidentes con víctimas,906,Subtotal Castilla - La Mancha,2.819,102.362
Castilla - La Mancha,Toledo,2016,Víctimas mortales,42,Subtotal Castilla - La Mancha,118,1.810
Castilla - La Mancha,Toledo,2016,Heridos hospitalizados,139,Subtotal Castilla - La Mancha,425,9.755
Castilla - La Mancha,Toledo,2016,Total víctimas,1.392,Subtotal Castilla - La Mancha,4.216,142.200
Castilla - La Mancha,Toledo,2017,Nº de accidentes con víctimas,836,Subtotal Castilla - La Mancha,2.649,102.233
Castilla - La Mancha,Toledo,2017,Víctimas mortales,50,Subtotal Castilla - La Mancha,129,1.830
Castilla - La Mancha,Toledo,2017,Heridos hospitalizados,107,Subtotal Castilla - La Mancha,375,9.546
Castilla - La Mancha,Toledo,2017,Total víctimas,1.341,Subtotal Castilla - La Mancha,3.912,140.992
Castilla - La Mancha,Toledo,2018,Nº de accidentes con víctimas,709,Subtotal Castilla - La Mancha,2.494,102.299
Castilla - La Mancha,Toledo,2018,Víctimas mortales,34,Subtotal Castilla - La Mancha,100,1.806
Castilla - La Mancha,Toledo,2018,Heridos hospitalizados,109,Subtotal Castilla - La Mancha,339,8.935
Castilla - La Mancha,Toledo,2018,Total víctimas,1.169,Subtotal Castilla - La Mancha,3.749,140.415
Castilla - La Mancha,Toledo,2019,Nº de accidentes con víctimas,777,Subtotal Castilla - La Mancha,2.525,104.080
Castilla - La Mancha,Toledo,2019,Víctimas mortales,29,Subtotal Castilla - La Mancha,93,1.755
Castilla - La Mancha,Toledo,2019,Heridos hospitalizados,89,Subtotal Castilla - La Mancha,318,8.613
Castilla - La Mancha,Toledo,2019,Total víctimas,1.156,Subtotal Castilla - La Mancha,3.583,141.113
Castilla - La Mancha,Toledo,2020,Nº de accidentes con víctimas,595,Subtotal Castilla - La Mancha,1.946,72.959
Castilla - La Mancha,Toledo,2020,Víctimas mortales,27,Subtotal Castilla - La Mancha,96,1.370
Castilla - La Mancha,Toledo,2020,Heridos hospitalizados,67,Subtotal Castilla - La Mancha,217,6.681
Castilla - La Mancha,Toledo,2020,Total víctimas,832,Subtotal Castilla - La Mancha,2.607,95.932
Castilla - La Mancha,Toledo,2021,Nº de accidentes con víctimas,681,Subtotal Castilla - La Mancha,2.399,89.862
Castilla - La Mancha,Toledo,2021,Víctimas mortales,36,Subtotal Castilla - La Mancha,104,1.533
Castilla - La Mancha,Toledo,2021,Heridos hospitalizados,87,Subtotal Castilla - La Mancha,311,7.784
Castilla - La Mancha,Toledo,2021,Total víctimas,978,Subtotal Castilla - La Mancha,3.434,119.695
Castilla - La Mancha,Toledo,2022,Nº de accidentes con víctimas,880,Subtotal Castilla - La Mancha,2.604,97.916
Castilla - La Mancha,Toledo,2022,Víctimas mortales,23,Subtotal Castilla - La Mancha,97,1.746
Castilla - La Mancha,Toledo,2022,Heridos hospitalizados,86,Subtotal Castilla - La Mancha,319,8.502
Castilla - La Mancha,Toledo,2022,Total víctimas,1.303,Subtotal Castilla - La Mancha,3.716,129.576
Castilla y León,Ávila,2011,Nº de accidentes con víctimas,471,Subtotal Castilla y León,4.363,83.027
Castilla y León,Ávila,2011,Víctimas mortales,18,Subtotal Castilla y León,228,2.060
Castilla y León,Ávila,2011,Heridos hospitalizados,121,Subtotal Castilla y León,1.060,11.347
Castilla y León,Ávila,2011,Total víctimas,658,Subtotal Castilla y León,6.463,117.687
Castilla y León,Ávila,2012,Nº de accidentes con víctimas,348,Subtotal Castilla y León,4.383,83.115
Castilla y León,Ávila,2012,Víctimas mortales,23,Subtotal Castilla y León,189,1.903
Castilla y León,Ávila,2012,Heridos hospitalizados,89,Subtotal Castilla y León,924,10.444
Castilla y León,Ávila,2012,Total víctimas,549,Subtotal Castilla y León,6.652,117.793
Castilla y León,Ávila,2013,Nº de accidentes con víctimas,378,Subtotal Castilla y León,4.473,89.519
Castilla y León,Ávila,2013,Víctimas mortales,19,Subtotal Castilla y León,160,1.680
Castilla y León,Ávila,2013,Heridos hospitalizados,71,Subtotal Castilla y León,746,10.086
Castilla y León,Ávila,2013,Total víctimas,558,Subtotal Castilla y León,6.555,126.400
Castilla y León,Ávila,2014,Nº de accidentes con víctimas,464,Subtotal Castilla y León,4.043,91.570
Castilla y León,Ávila,2014,Víctimas mortales,12,Subtotal Castilla y León,157,1.688
Castilla y León,Ávila,2014,Heridos hospitalizados,71,Subtotal Castilla y León,657,9.574
Castilla y León,Ávila,2014,Total víctimas,660,Subtotal Castilla y León,5.880,128.320
Castilla y León,Ávila,2015,Nº de accidentes con víctimas,457,Subtotal Castilla y León,4.351,97.756
Castilla y León,Ávila,2015,Víctimas mortales,16,Subtotal Castilla y León,181,1.689
Castilla y León,Ávila,2015,Heridos hospitalizados,66,Subtotal Castilla y León,738,9.495
Castilla y León,Ávila,2015,Total víctimas,660,Subtotal Castilla y León,6.373,136.144
Castilla y León,Ávila,2016,Nº de accidentes con víctimas,442,Subtotal Castilla y León,4.581,102.362
Castilla y León,Ávila,2016,Víctimas mortales,12,Subtotal Castilla y León,175,1.810
Castilla y León,Ávila,2016,Heridos hospitalizados,60,Subtotal Castilla y León,736,9.755
Castilla y León,Ávila,2016,Total víctimas,640,Subtotal Castilla y León,6.607,142.200
Castilla y León,Ávila,2017,Nº de accidentes con víctimas,385,Subtotal Castilla y León,4.345,102.233
Castilla y León,Ávila,2017,Víctimas mortales,11,Subtotal Castilla y León,164,1.830
Castilla y León,Ávila,2017,Heridos hospitalizados,39,Subtotal Castilla y León,658,9.546
Castilla y León,Ávila,2017,Total víctimas,530,Subtotal Castilla y León,6.041,140.992
Castilla y León,Ávila,2018,Nº de accidentes con víctimas,382,Subtotal Castilla y León,4.264,102.299
Castilla y León,Ávila,2018,Víctimas mortales,16,Subtotal Castilla y León,176,1.806
Castilla y León,Ávila,2018,Heridos hospitalizados,52,Subtotal Castilla y León,603,8.935
Castilla y León,Ávila,2018,Total víctimas,544,Subtotal Castilla y León,6.045,140.415
Castilla y León,Ávila,2019,Nº de accidentes con víctimas,336,Subtotal Castilla y León,3.819,104.080
Castilla y León,Ávila,2019,Víctimas mortales,11,Subtotal Castilla y León,136,1.755
Castilla y León,Ávila,2019,Heridos hospitalizados,36,Subtotal Castilla y León,515,8.613
Castilla y León,Ávila,2019,Total víctimas,448,Subtotal Castilla y León,5.341,141.113
Castilla y León,Ávila,2020,Nº de accidentes con víctimas,235,Subtotal Castilla y León,2.595,72.959
Castilla y León,Ávila,2020,Víctimas mortales,10,Subtotal Castilla y León,126,1.370
Castilla y León,Ávila,2020,Heridos hospitalizados,32,Subtotal Castilla y León,424,6.681
Castilla y León,Ávila,2020,Total víctimas,309,Subtotal Castilla y León,3.525,95.932
Castilla y León,Ávila,2021,Nº de accidentes con víctimas,292,Subtotal Castilla y León,3.252,89.862
Castilla y León,Ávila,2021,Víctimas mortales,9,Subtotal Castilla y León,124,1.533
Castilla y León,Ávila,2021,Heridos hospitalizados,38,Subtotal Castilla y León,494,7.784
Castilla y León,Ávila,2021,Total víctimas,387,Subtotal Castilla y León,4.464,119.695
Castilla y León,Ávila,2022,Nº de accidentes con víctimas,287,Subtotal Castilla y León,3.518,97.916
Castilla y León,Ávila,2022,Víctimas mortales,19,Subtotal Castilla y León,179,1.746
Castilla y León,Ávila,2022,Heridos hospitalizados,47,Subtotal Castilla y León,568,8.502
Castilla y León,Ávila,2022,Total víctimas,393,Subtotal Castilla y León,4.711,129.576
Castilla y León,Burgos,2011,Nº de accidentes con víctimas,876,Subtotal Castilla y León,4.363,83.027
Castilla y León,Burgos,2011,Víctimas mortales,41,Subtotal Castilla y León,228,2.060
Castilla y León,Burgos,2011,Heridos hospitalizados,204,Subtotal Castilla y León,1.060,11.347
Castilla y León,Burgos,2011,Total víctimas,1.267,Subtotal Castilla y León,6.463,117.687
Castilla y León,Burgos,2012,Nº de accidentes con víctimas,799,Subtotal Castilla y León,4.383,83.115
Castilla y León,Burgos,2012,Víctimas mortales,26,Subtotal Castilla y León,189,1.903
Castilla y León,Burgos,2012,Heridos hospitalizados,161,Subtotal Castilla y León,924,10.444
Castilla y León,Burgos,2012,Total víctimas,1.182,Subtotal Castilla y León,6.652,117.793
